"","idx","positive","negative","sentiment","covid","DateTime","Text"
"1017",1017,0,1,-1,FALSE,"2020-01-26 14:24:30+00:00","Why didn’t Schiff release this?"
"1018",1018,1,0,1,FALSE,"2020-01-26 14:16:25+00:00","A very good question!"
"1019",1019,1,6,-5,FALSE,"2020-01-26 14:03:26+00:00","“This is what Democrats have done. They want to create the idea that there is all this smoke so people think there’s fire. They did this with Russia Collusion, & there was no fire. It makes zero sense what the Democrats are accusing him of.” @LisaMarieBoothe @foxandfriends"
"1020",1020,2,0,2,FALSE,"2020-01-26 13:55:06+00:00","“It was amazing to watch three days of arguments dismantled in two hours.” @PeteHegseth @foxandfriends"
"1021",1021,0,1,-1,FALSE,"2020-01-26 13:36:05+00:00","Paul Krugman is a lightweight thinker who doesn’t have a clue. Caused huge economic damage to his follower’s pocketbooks. He, and others, should be fired by @nytimes!"
"1022",1022,1,1,0,FALSE,"2020-01-26 13:24:03+00:00","Rep. Jim Jordan Delivers Knockout Blow to Schiff’s Reputation"
"1023",1023,1,4,-3,FALSE,"2020-01-26 13:20:53+00:00","Shifty Adam Schiff is a CORRUPT POLITICIAN, and probably a very sick man. He has not paid the price, yet, for what he has done to our Country!"
"1024",1024,1,9,-8,FALSE,"2020-01-26 13:09:34+00:00","The Impeachment Hoax is a massive election interference the likes of which has never been seen before. In just two hours the Radical Left, Do Nothing Democrats have seen their phony case absolutely shredded. Shifty is now exposed for illegally making up my phone call, & more!"
"1025",1025,0,0,0,FALSE,"2020-01-26 04:07:21+00:00","True!"
"1026",1026,0,0,0,FALSE,"2020-01-26 03:10:49+00:00",""
"1027",1027,0,1,-1,FALSE,"2020-01-26 02:15:14+00:00","All Democrats should watch this!"
"1028",1028,1,0,1,FALSE,"2020-01-26 01:43:48+00:00","وزیر امور خارجه ایران می گوید ایران خواستار مذاکره با ایالات متحده است اما می خواهد که تحریم ها برداشته شود. @FoxNews @OANN نه، مرسی!"
"1029",1029,1,1,0,FALSE,"2020-01-26 00:16:02+00:00","Iranian Foreign Minister says Iran wants to negotiate with The United States, but wants sanctions removed. @FoxNews @OANN No Thanks!"
"1030",1030,2,0,2,FALSE,"2020-01-25 22:05:57+00:00","Previous quote from the great Republican Senator, Jim Inhofe, of Oklahoma - Chairman of the Senate Armed Services Committee"
"1031",1031,1,0,1,FALSE,"2020-01-25 21:57:38+00:00","....at the judges that we have right now."
"1032",1032,3,1,2,FALSE,"2020-01-25 21:57:34+00:00","“You don’t come to court and ask for witnesses after you’ve already presented your case, unless you know your case is not working. I think their real motivation is for them to keep this President busy. We’re doing a great job on the economy, we’re building our military, look....."
"1033",1033,1,1,0,FALSE,"2020-01-25 20:46:41+00:00","Martha is a great leader on this issue!"
"1034",1034,1,0,1,FALSE,"2020-01-25 20:37:23+00:00","Three great men!"
"1035",1035,1,0,1,FALSE,"2020-01-25 20:11:45+00:00","Such a great family!"
"1036",1036,1,0,1,FALSE,"2020-01-25 19:44:30+00:00","Thank you Nick!"
"1037",1037,1,5,-4,FALSE,"2020-01-25 18:41:03+00:00","Any fair minded person watching the Senate trial today would be able to see how unfairly I have been treated and that this is indeed the totally partisan Impeachment Hoax that EVERYBODY, including the Democrats, truly knows it is. This should never be allowed to happen again!"
"1038",1038,1,12,-11,FALSE,"2020-01-25 14:37:54+00:00","Our case against lyin’, cheatin’, liddle’ Adam “Shifty” Schiff, Cryin’ Chuck Schumer, Nervous Nancy Pelosi, their leader, dumb as a rock AOC, & the entire Radical Left, Do Nothing Democrat Party, starts today at 10:00 A.M. on @FoxNews, @OANN or Fake News @CNN or Fake News MSDNC!"
"1039",1039,4,0,4,FALSE,"2020-01-25 14:19:35+00:00","....secondly, he is fulfilling every promise he made, and that is making his opponents apoplectic. They’re trying to get him out of office, and they’re not going to succeed.” Pastor Robert Jeffress, author of “Choosing the Extraordinary Life” Thank you Pastor! @LouDobbs @FoxBus"
"1040",1040,3,4,-1,FALSE,"2020-01-25 14:19:35+00:00","“I like President Trump’s Tweets (Social Media), I like everything about him...and this Ukraine stuff, the trial, the impeachment, this isn’t t about Ukraine. Donald Trump has committed the two unpardonable sins in the eyes of the Democrats. He beat Hillary Clinton in 2016, and.."
"1041",1041,1,3,-2,FALSE,"2020-01-25 13:59:34+00:00","....intimidated by this national left wing media, that reduces most politicians and most public figures to whining, crying, puddles of cowardice - it is really something to have a man in the White House who has a courageous heart and does what he says he will do.”"
"1042",1042,3,2,1,FALSE,"2020-01-25 13:59:34+00:00","The Great @LouDobbs: “People know, after 3 years of this President, the most historic President in our Country’s history, that there is no one who can touch what he’s done in 3 years, foreign policy, domestic policy, you name it, it’s amazing. Just to have the guts not to be....."
"1043",1043,7,0,7,TRUE,"2020-01-25 00:35:31+00:00","It was my honor to welcome our nation’s Mayors to the @WhiteHouse as we continue to strengthen the bonds of cooperation between federal and local governments so that we can deliver great jobs, excellent schools, affordable healthcare, and safe communities for all of our people!"
"1044",1044,0,0,0,FALSE,"2020-01-25 00:28:17+00:00","https://twitter.com/March_for_Life/status/1220845061367353345"
"1045",1045,5,0,5,FALSE,"2020-01-24 21:31:52+00:00","After consultation with our Great Military Leaders, designers, and others, I am pleased to present the new logo for the United States Space Force, the Sixth Branch of our Magnificent Military!"
"1046",1046,4,4,0,TRUE,"2020-01-24 21:18:15+00:00","China has been working very hard to contain the Coronavirus. The United States greatly appreciates their efforts and transparency. It will all work out well. In particular, on behalf of the American People, I want to thank President Xi!"
"1047",1047,0,0,0,FALSE,"2020-01-24 18:11:20+00:00","#MarchForLife"
"1048",1048,2,4,-2,FALSE,"2020-01-24 16:56:24+00:00","The Do Nothing Democrats just keep repeating and repeating, over and over again, the same old “stuff” on the Impeachment Hoax. They want to use up ALL of their time, even though it is the wrong thing to do. They ought to go back to work for our great American people!"
"1049",1049,0,0,0,FALSE,"2020-01-24 16:16:09+00:00","READ THE TRANSCRIPTS!"
"1050",1050,5,10,-5,TRUE,"2020-01-24 15:37:32+00:00","More than anything else, the Radical Left, Do Nothing Democrats, like AOC, Omar, Cryin’ Chuck, Nervous Nancy & Shifty Schiff, are angry & “deranged” over the fact that Republicans are up to 191 Federal Judges & Two Great New Supreme Court Justices. Don’t blame me, blame Obama!"
"1051",1051,1,0,1,FALSE,"2020-01-24 15:11:25+00:00","Jim is great!"
"1052",1052,0,0,0,FALSE,"2020-01-24 12:58:27+00:00","Cryin’ Chuck never had what it takes, and never will!"
"1053",1053,0,8,-8,FALSE,"2020-01-24 12:50:09+00:00","The Impeachment Hoax is interfering with the 2020 Election - But that was the idea behind the Radical Left, Do Nothing Dems Scam attack. They always knew I did nothing wrong!"
"1054",1054,3,4,-1,FALSE,"2020-01-24 12:41:33+00:00","“I often get asked the question, well, isn’t the President going to be stronger and harder to beat if he survives this? The answer is yes, but, the Congress has no choice, it has a Constitutional responsibility.” Joe Biden, pres. candidate. Even Joe agrees with us! @foxandfriends"
"1055",1055,1,8,-7,FALSE,"2020-01-24 12:37:46+00:00","After having been treated unbelievably unfairly in the House, and then having to endure hour after hour of lies, fraud & deception by Shifty Schiff, Cryin’ Chuck Schumer & their crew, looks like my lawyers will be forced to start on Saturday, which is called Death Valley in T.V."
"1056",1056,4,2,2,FALSE,"2020-01-24 12:35:52+00:00","....a foreign power, engaged in clandestine intelligence activities, and yet they still asked for the renewal, two more times, and it gave the right for the government to rifle through the Trump campaigns files, & Emails, Text messages.....” So how bad & illegal is that? @FoxNews"
"1057",1057,2,0,2,TRUE,"2020-01-24 12:35:51+00:00","Frances Hakes, former Federal prosecutor, “This is really significant. The FBI had debunked the Steele Dossier in January of 2017, and then even after they did that, even after they knew from the CIA & from their own sources, they knew that Carter Page was not the agent of"
"1058",1058,1,2,-1,FALSE,"2020-01-24 11:42:37+00:00","“He’s got to explain this. How did Hunter Biden get a billion and a half dollars (from China) to invest when he’d been in business for 60 days?” @LindseyGrahamSC @FoxNews"
"1059",1059,2,2,0,FALSE,"2020-01-24 11:24:48+00:00","“21 State Attorney Generals denouncing the Impeachment of President Trump.” @FoxNews"
"1060",1060,1,2,-1,FALSE,"2020-01-24 11:18:36+00:00","Jeanne Mancini, President, March for Life: “We have never had a President of the United States actually come in person to the March for Life.” But now you do! See you later Jeanne. @HeatherChilders @FoxNews"
"1061",1061,0,0,0,FALSE,"2020-01-24 03:48:51+00:00",""
"1062",1062,0,0,0,FALSE,"2020-01-24 03:44:32+00:00",""
"1063",1063,5,0,5,FALSE,"2020-01-24 02:52:47+00:00","Carlos will win big, very exciting. Great for Florida, great for USA! He has my complete and total Endorsement!"
"1064",1064,0,0,0,FALSE,"2020-01-24 02:40:03+00:00",""
"1065",1065,0,0,0,FALSE,"2020-01-23 22:21:22+00:00","True!"
"1066",1066,1,0,1,FALSE,"2020-01-23 21:50:02+00:00","That is a real fan. Thank you!"
"1067",1067,0,0,0,FALSE,"2020-01-23 21:11:47+00:00","On my way, see you soon!"
"1068",1068,3,7,-4,FALSE,"2020-01-23 21:08:30+00:00","Crazy Bernie takes the lead in the Democrat Primaries, but it is looking more and more like the Dems will never allow him to win! Will Sleepy Joe be able to stumble across the finish line?"
"1069",1069,1,3,-2,FALSE,"2020-01-23 21:08:28+00:00","Democrats are going to destroy your Social Security. I have totally left it alone, as promised, and will save it!"
"1070",1070,1,3,-2,FALSE,"2020-01-23 21:04:47+00:00","A poll of Radical Left, Do Nothing Democrats just came out in Florida. Nice results!"
"1071",1071,1,0,1,FALSE,"2020-01-23 21:03:28+00:00","I LOVE ALABAMA!"
"1072",1072,1,0,1,FALSE,"2020-01-23 21:02:31+00:00","Interesting poll in Texas-13! #TX13"
"1073",1073,0,0,0,FALSE,"2020-01-23 21:01:35+00:00","Close race in Kansas!"
"1074",1074,1,1,0,FALSE,"2020-01-23 20:34:14+00:00","“President Trump shows us that electability is no match for electricity” by @KellyannePolls"
"1075",1075,1,4,-3,FALSE,"2020-01-23 20:26:23+00:00","“The Democrats have now conceded that President Trump has not committed a crime.” @AriFleischer"
"1076",1076,1,0,1,FALSE,"2020-01-23 19:30:13+00:00","The United States looks forward to welcoming Prime Minister @Netanyahu & Blue & White Chairman @Gantzbe to the @WhiteHouse next week. Reports about details and timing of our closely-held peace plan are purely speculative."
"1077",1077,0,6,-6,FALSE,"2020-01-23 18:18:06+00:00","The Democrats don’t want a Witness Trade because Shifty Schiff, the Biden’s, the fake Whistleblower(& his lawyer), the second Whistleblower (who vanished after I released the Transcripts), the so-called “informer”, & many other Democrat disasters, would be a BIG problem for them!"
"1078",1078,1,1,0,FALSE,"2020-01-23 16:15:29+00:00","“This is all about undermining the next Election.” Liz Peek, @FoxNews"
"1079",1079,2,3,-1,FALSE,"2020-01-23 13:25:14+00:00","....during his hopeless “presidential” campaign. They will remain silent! The fact is, when Mini losses, he will be spending very little of his money on these “clowns” because he will consider himself to be the biggest clown of them all - and he will be right!"
"1080",1080,1,9,-8,FALSE,"2020-01-23 13:25:14+00:00","Mini Mike Bloomberg is playing poker with his foolhardy and unsuspecting Democrat rivals. He says that if he loses (he really means when!) in the primaries, he will spend money helping whoever the Democrat nominee is. By doing this, he figures, they won’t hit him as hard...."
"1081",1081,0,6,-6,FALSE,"2020-01-23 12:57:46+00:00","The Democrats & Shifty Schiff, whose presentation to the Senate was loaded with lies and misrepresentations, are refusing to state that the Obama Administration withheld aid from many countries including Ukraine, Pakistan, Philippines, Egypt, Honduras, & Mexico. Witch Hunt!"
"1082",1082,1,3,-2,FALSE,"2020-01-23 12:54:28+00:00","No matter what you give to the Radical Left, Do Nothing Democrats, it will never be enough!"
"1083",1083,2,2,0,FALSE,"2020-01-23 12:52:46+00:00","The Democrat House would not give us lawyers, or not one witness, but now demand that the Republican Senate produce the witnesses that the House never sought, or even asked for? They had their chance, but pretended to rush. Most unfair & corrupt hearing in Congressional history!"
"1084",1084,3,4,-1,FALSE,"2020-01-23 12:49:16+00:00","In an Impeachment, you can’t use a work of fiction as the theory for the case, filling in gaps with presumptions against the President. It was a weak presentation, self indulgent, & he didn’t deliver the goods.” Robert Charles, @HeatherChilders @FoxNews"
"1085",1085,3,4,-1,FALSE,"2020-01-23 12:46:14+00:00","....OF THE 2020 ELECTION BECSUSE IT WEAPONIZES A PROCESS THAT SHOULD ONLY BE INITIATED IN EXCEEDINGLY RARE CIRCUMSTANCES, AND SHOULD NEVER BE USED FOR PARTISAN PURPOSES.” @HeatherChilders @FoxNews The Democrats are trying hard to damage Republicans prior to the Election!"
"1086",1086,0,9,-9,FALSE,"2020-01-23 12:45:53+00:00","Attorney Generals from 21 States are urging the Senate to reject Impeachment. They say the Articles have legal & factual problems, and the Democrats case sets a dangerous historical precedent. “EVEN AN UNSUCCESSFUL EFFORT TO IMPEACH THE PRESIDENT UNDERMINES THE INTEGRITY....."
"1087",1087,0,1,-1,FALSE,"2020-01-23 12:42:08+00:00","“There is no evidence of a crime.” Robert Charles, Fmr Asst Secy of State. The crimes were committed by the other side!"
"1088",1088,1,1,0,FALSE,"2020-01-23 12:39:17+00:00","“Schiff doesn’t have a case telling the truth, so he’s manufacturing things.” Rush Limbaugh @foxandfriends"
"1089",1089,0,1,-1,FALSE,"2020-01-22 22:13:16+00:00","Sorry, if you come you will be immediately sent back!"
"1090",1090,0,0,0,FALSE,"2020-01-22 22:04:40+00:00","See you on Friday...Big Crowd!"
"1091",1091,0,0,0,FALSE,"2020-01-22 21:43:19+00:00","True!"
"1092",1092,0,0,0,FALSE,"2020-01-22 19:58:40+00:00","“NO PRESSURE”"
"1093",1093,1,0,1,FALSE,"2020-01-22 19:12:11+00:00","Will be Great!"
"1094",1094,1,0,1,FALSE,"2020-01-22 19:08:07+00:00","Great working with you Maria!"
"1095",1095,4,3,1,FALSE,"2020-01-22 18:03:06+00:00","One of the many great things about our just signed giant Trade Deal with China is that it will bring both the USA & China closer together in so many other ways. Terrific working with President Xi, a man who truly loves his country. Much more to come!"
"1096",1096,1,0,1,FALSE,"2020-01-22 16:21:27+00:00","Heading back to Washington from @Davos , Switzerland. Very successful (for USA) trip!"
"1097",1097,1,3,-2,FALSE,"2020-01-22 16:17:33+00:00","“Not the Senate’s job to mop up the mess made in the House by the Democrats. Biden admitted that he went to Ukraine and did the Quid Pro Quo.” @SteveScalise @FoxNews"
"1098",1098,1,0,1,FALSE,"2020-01-22 16:01:53+00:00","THANK YOU @WEF!"
"1099",1099,0,1,-1,FALSE,"2020-01-22 13:26:39+00:00","They are taking the nomination away from Bernie for a second time. Rigged!"
"1100",1100,0,2,-2,FALSE,"2020-01-22 13:23:33+00:00","Steyer is a major loser. Just doesn’t get it. This is second time with Bernie!"
"1101",1101,0,1,-1,FALSE,"2020-01-22 12:55:53+00:00","Big story. Hope Fake News covers it!"
"1102",1102,0,1,-1,FALSE,"2020-01-22 12:43:56+00:00","Their case was so “overwhelming” in the House that they need & demand Witnesses in the Senate!"
"1103",1103,1,0,1,FALSE,"2020-01-22 09:34:38+00:00","ENJOY!"
"1104",1104,1,0,1,FALSE,"2020-01-22 09:32:48+00:00","Will be interviewed at 5:00 A.M. Eastern by @JoeSquawk on @CNBC at the World Economic Forum in Davos, Switzerland. Enjoy!"
"1105",1105,4,0,4,FALSE,"2020-01-22 06:48:31+00:00","Making great progress in @Davos. Tremendous numbers of companies will be coming, or returning, to the USA. Hottest Economy! JOBS, JOBS, JOBS!"
"1106",1106,1,0,1,FALSE,"2020-01-22 05:29:16+00:00","Wow!"
"1107",1107,0,0,0,FALSE,"2020-01-21 19:08:04+00:00","READ THE TRANSCRIPTS!"
"1108",1108,2,0,2,FALSE,"2020-01-21 13:25:01+00:00","Congratulations on your big @UFC WIN!"
"1109",1109,1,0,1,FALSE,"2020-01-21 01:59:50+00:00","THE BEST IS YET TO COME!"
"1110",1110,4,4,0,FALSE,"2020-01-21 01:45:51+00:00","“It’s about the Economy, stupid”, except when it comes to Trump. The fact is, the Fake News Media hates talking about the Economy, and how incredible it is!"
"1111",1111,1,0,1,FALSE,"2020-01-21 01:36:43+00:00","Everyone said it couldn’t be done. But for the first time in a generation, there will be direct flights between Serbia and Kosovo. Another win. Thanks to @WHNSC Ambassador Robert O’Brien and Ambassador @RichardGrenell!"
"1112",1112,6,2,4,FALSE,"2020-01-21 01:26:55+00:00","Representative Randy Weber (@TxRandy14) of Texas has been a HUGE supporter of our #MAGA Agenda from the very beginning. Strong on Crime, the Border, Illegal Immigration, the 2nd Amendment, and our great Military & Vets! Randy has my Full Endorsement!"
"1113",1113,8,1,7,FALSE,"2020-01-21 01:26:11+00:00","Representative John Carter (@JudgeJohnCarter) from the Great State of Texas has been a tremendous supporter of our #MAGA Agenda. He is strong on Crime and Borders, great for our Military and our Vets, and Strong on our #2A. John has my Complete and Total Endorsement!"
"1114",1114,7,2,5,FALSE,"2020-01-21 01:24:20+00:00","Texas Rep Roger Williams (@RepRWilliams) has done an incredible job representing the Great State of Texas. Roger is tough on Crime, Strong on the Border & Illegal Immigration. He loves our Military & our Vets and protects our #2A. Roger has my Total & Complete Endorsement!"
"1115",1115,2,0,2,FALSE,"2020-01-21 00:59:38+00:00","Heading to Davos, Switzerland, to meet with World and Business Leaders and bring Good Policy and additional Hundreds of Billions of Dollars back to the United States of America! We are now NUMBER ONE in the Universe, by FAR!!"
"1116",1116,1,0,1,FALSE,"2020-01-21 00:46:13+00:00","Excellent!"
"1117",1117,0,0,0,FALSE,"2020-01-20 23:32:31+00:00",""
"1118",1118,2,3,-1,FALSE,"2020-01-20 23:03:10+00:00","Nancy can’t fix it. The Do Nothing Dems have done great harm to our Country!"
"1119",1119,1,0,1,FALSE,"2020-01-20 20:12:03+00:00","I will NEVER allow our great Second Amendment to go unprotected, not even a little bit!"
"1120",1120,5,1,4,FALSE,"2020-01-20 19:59:40+00:00","It was exactly three years ago today, January 20, 2017, that I was sworn into office. So appropriate that today is also MLK jr DAY. African-American Unemployment is the LOWEST in the history of our Country, by far. Also, best Poverty, Youth, and Employment numbers, ever. Great!"
"1121",1121,1,0,1,FALSE,"2020-01-20 18:53:02+00:00","...And they say you can add 7% to 10% to all Trump numbers! Who knows?"
"1122",1122,1,7,-6,FALSE,"2020-01-20 18:48:44+00:00","Two stone cold losers from Amazon WP. Almost every story is a made up lie, just like corrupt pol Shifty Schiff, who fraudulently made up my call with Ukraine. Fiction!"
"1123",1123,0,0,0,FALSE,"2020-01-20 17:04:17+00:00","USA! USA! USA!"
"1124",1124,3,1,2,FALSE,"2020-01-20 15:52:48+00:00","Cryin’ Chuck Schumer is now asking for “fairness”, when he and the Democrat House members worked together to make sure I got ZERO fairness in the House. So, what else is new?"
"1125",1125,0,0,0,FALSE,"2020-01-20 15:47:41+00:00","They didn’t want John Bolton and others in the House. They were in too much of a rush. Now they want them all in the Senate. Not supposed to be that way!"
"1126",1126,2,2,0,FALSE,"2020-01-20 15:43:57+00:00","The Democrat Party in the Great Commonwealth of Virginia are working hard to take away your 2nd Amendment rights. This is just the beginning. Don’t let it happen, VOTE REPUBLICAN in 2020!"
"1127",1127,2,0,2,FALSE,"2020-01-20 01:57:49+00:00","A great show! Check it out tonight at 9pm. @FoxNews"
"1128",1128,1,2,-1,FALSE,"2020-01-20 01:16:00+00:00","“In the House, the President got less due process than the 9-11 terrorists got. This is a corrupt process?” Mark Levin @marklevinshow “Very much so!” @RepDougCollins @FoxNews"
"1129",1129,8,0,8,FALSE,"2020-01-20 00:27:07+00:00","I was thrilled to be back in the Great State of Texas tonight, where the people are known for being tough, strong, hardworking, loyal and fiercely patriotic — just like America’s incredible Farmers! #AFBF2020"
"1130",1130,2,8,-6,FALSE,"2020-01-19 21:12:20+00:00","Now Mini Mike Bloomberg is critical of Jack Wilson, who saved perhaps hundreds of people in a Church because he was carrying a gun, and knew how to use it. Jack quickly killed the shooter, who was beginning a rampage. Mini is against the 2nd A. His ads are Fake, just like him!"
"1131",1131,4,0,4,FALSE,"2020-01-19 18:24:52+00:00","I have never seen the Republican Party as Strong and as Unified as it is right now. Thank you!"
"1132",1132,4,2,2,FALSE,"2020-01-19 17:44:56+00:00","I will be going to Austin, Texas. Leaving soon. Always like (love!) being in the Lone Star State. Speaking to our great Farmers. They hit “paydirt” with our incredible new Trade Deals: CHINA, JAPAN, MEXICO, CANADA, SOUTH KOREA, and many others!"
"1133",1133,0,0,0,FALSE,"2020-01-19 04:30:52+00:00",""
"1134",1134,3,6,-3,FALSE,"2020-01-19 02:12:28+00:00","“Nancy Pelosi said, it’s not a question of proof, it’s a question of allegations! Oh really?” @JudgeJeanine @FoxNews What a disgrace this Impeachment Scam is for our great Country!"
"1135",1135,1,5,-4,FALSE,"2020-01-19 00:52:42+00:00","If you listened to the flawed advice of @paulkrugman at the @nytimes, a newspaper that was going broke until I came along, you would have entirely missed the RECORD BREAKING Stock Market (and other) numbers produced since Election Day, 2016. Sorry, those are the FACTS....."
"1136",1136,1,0,1,FALSE,"2020-01-19 00:52:28+00:00","....BUT THE BEST IS YET TO COME!"
"1137",1137,3,6,-3,FALSE,"2020-01-18 23:18:22+00:00","A massive 200 Billion Dollar Sea Wall, built around New York to protect it from rare storms, is a costly, foolish & environmentally unfriendly idea that, when needed, probably won’t work anyway. It will also look terrible. Sorry, you’ll just have to get your mops & buckets ready!"
"1138",1138,6,6,0,FALSE,"2020-01-18 23:16:21+00:00","Another Fake Book by two third rate Washington Post reporters, has already proven to be inaccurately reported, to their great embarrassment, all for the purpose of demeaning and belittling a President who is getting great things done for our Country, at a record clip. Thank you!"
"1139",1139,1,3,-2,FALSE,"2020-01-18 22:58:25+00:00","They are taking the Democrat Nomination away from Crazy Bernie, just like last time. Some things never change!"
"1140",1140,4,0,4,FALSE,"2020-01-18 22:56:19+00:00","95% Approval Rating in the Republican Party, A Record. Thank You!"
"1141",1141,2,0,2,FALSE,"2020-01-18 13:35:26+00:00","“Trade Deals Drive Stocks To Record Highs.” @FoxNews"
"1142",1142,4,0,4,FALSE,"2020-01-18 13:33:13+00:00","“Day after day, really good news on the economy. By the way, this didn’t just happen by accident, it’s the result of a lot of the policies that Donald Trump has put into place. Obviously, the Tax Cut, and now we have these two BIG trade deals.” @StephenMoore Great future growth!"
"1143",1143,0,0,0,FALSE,"2020-01-18 13:19:20+00:00","Tremendous surge in new housing construction in December, 16.9%, biggest in many years!"
"1144",1144,1,0,1,FALSE,"2020-01-18 13:09:51+00:00","A great day at the White House for our National Champions, the LSU Tigers!"
"1145",1145,1,0,1,FALSE,"2020-01-18 00:57:56+00:00","CONGRATULATIONS! #GeauxTigers"
"1146",1146,0,0,0,FALSE,"2020-01-17 23:10:50+00:00","مردم نجیب ایران، که آمریکا را دوست می دارند، سزاوار دولتی هستند که بیش از تمرکز بر کشتن آنها به جرم احترام خواهی، به آنها کمک کند تا به رؤیاهایشان دست یابند. رهبران ایران به جای آن که ایران را به سمت ویرانی بکشانند، باید هراس افکنی را کنار بنهند و ایران را دوباره باعظمت کنند!"
"1147",1147,7,6,1,FALSE,"2020-01-17 23:10:21+00:00","The noble people of Iran—who love America—deserve a government that's more interested in helping them achieve their dreams than killing them for demanding respect. Instead of leading Iran toward ruin, its leaders should abandon terror and Make Iran Great Again!"
"1148",1148,3,4,-1,FALSE,"2020-01-17 22:22:05+00:00","The so-called “Supreme Leader” of Iran, who has not been so Supreme lately, had some nasty things to say about the United States and Europe. Their economy is crashing, and their people are suffering. He should be very careful with his words!"
"1149",1149,4,3,1,FALSE,"2020-01-17 22:22:05+00:00","Your 2nd Amendment is under very serious attack in the Great Commonwealth of Virginia. That’s what happens when you vote for Democrats, they will take your guns away. Republicans will win Virginia in 2020. Thank you Dems!"
"1150",1150,2,0,2,FALSE,"2020-01-17 22:22:04+00:00","Words of wisdom. Thank you Ted!"
"1151",1151,2,0,2,FALSE,"2020-01-17 20:10:15+00:00","Heading to Florida for big Republican Party event. New Stock Market Record. Jobs in USA at all-time high!"
"1152",1152,1,4,-3,FALSE,"2020-01-17 15:35:04+00:00","....Joe Biden, and Bernie is shut out again. Very unfair, but that’s the way the Democrats play the game. Anyway, it’s a lot of fun to watch!"
"1153",1153,3,7,-4,FALSE,"2020-01-17 15:35:00+00:00","They are rigging the election again against Bernie Sanders, just like last time, only even more obviously. They are bringing him out of so important Iowa in order that, as a Senator, he sit through the Impeachment Hoax Trial. Crazy Nancy thereby gives the strong edge to Sleepy..."
"1154",1154,5,0,5,FALSE,"2020-01-17 15:17:43+00:00","Getting ready to meet the LSU Tigers, the National Champions. Great Coach, great Team, great School. Very exciting!"
"1155",1155,4,5,-1,FALSE,"2020-01-17 14:12:06+00:00","Mini Mike Bloomberg ads are purposely wrong - A vanity project for him to get into the game. Nobody in many years has done for the USA what I have done for the USA, including the greatest economy in history, rebuilding our military, biggest ever tax & regulation cuts, & 2nd A!"
"1156",1156,0,5,-5,FALSE,"2020-01-17 13:39:21+00:00","Mini Mike Bloomberg doesn’t get on the Democrat Debate Stage because he doesn’t want to - he is a terrible debater and speaker. If he did, he would go down in the polls even more (if that is possible!)."
"1157",1157,2,3,-1,FALSE,"2020-01-17 13:34:27+00:00","“There is no crime here. Entertaining this Impeachment is a joke. This whole thing should be dismissed.” @IngrahamAngle @FoxNews"
"1158",1158,3,2,1,FALSE,"2020-01-17 13:33:09+00:00","“Years from now, when we look back at this day, nobody’s going to remember Nancy’s cheap theatrics, they will remember though how President Trump brought the Chinese to the bargaining table and delivered achievements few ever thought were possible.” @IngrahamAngle @FoxNews"
"1159",1159,1,1,0,FALSE,"2020-01-17 13:32:08+00:00","....for the foreign policies of the President.” @AlanDersh Alan Dershowitz @seanhannity @FoxNews They do what the House asks. The Swamp!"
"1160",1160,0,1,-1,FALSE,"2020-01-17 13:32:05+00:00","“The GOA got it exactly backwards. Here’s what they said. The law does not permit the President to substitute his own policy priorities to those Congress has enacted into law. It’s exactly the opposite. The Constitution does not allow Congress to substitute its own priorities...."
"1161",1161,2,0,2,FALSE,"2020-01-17 01:41:52+00:00","PROMISES MADE, PROMISES KEPT! #KeepAmericaGreat2020 "
"1162",1162,0,0,0,FALSE,"2020-01-17 00:22:43+00:00","See you tomorrow! #CHAMPS"
"1163",1163,2,0,2,FALSE,"2020-01-16 21:50:50+00:00","THANK YOU! #MAGA"
"1164",1164,1,0,1,FALSE,"2020-01-16 20:39:23+00:00","I JUST GOT IMPEACHED FOR MAKING A PERFECT PHONE CALL!"
"1165",1165,0,1,-1,FALSE,"2020-01-16 15:59:19+00:00","Amazon Calls 'Profiles in Corruption' the 'Most Anticipated' Nonfiction Book http://bit.ly/2tlBT7y via @BreitbartNews"
"1166",1166,1,1,0,FALSE,"2020-01-16 15:49:37+00:00","This is a total disgrace, but just another reason that I’m going to win Michigan again!"
"1167",1167,0,0,0,FALSE,"2020-01-16 15:23:26+00:00","Looking at this strongly!"
"1168",1168,2,1,1,FALSE,"2020-01-16 15:14:29+00:00","The farmers are really happy with the new China Trade Deal and the soon to be signed deal with Mexico and Canada, but I hope the thing they will most remember is the fact that I was able to take massive incoming Tariff money and use it to help them get through the tough times!"
"1169",1169,2,5,-3,FALSE,"2020-01-16 15:04:51+00:00","“There is no crime here. I just think this whole thing should be rejected out of hand. I wouldn’t waste a minute of taxpayer dollars or time on this. Entertaining this Impeachment is a joke.” Laura Ingraham @IngrahamAngle @FoxNews"
"1170",1170,2,3,-1,FALSE,"2020-01-16 13:59:15+00:00","Cryin’ Chuck Schumer is saying privately that the new China Trade Deal is unbelievable, which it is, but publicly he knocks it whenever possible. That’s politics, but so bad for our great Country!"
"1171",1171,6,1,5,FALSE,"2020-01-16 13:41:21+00:00","One of the greatest trade deals ever made! Also good for China and our long term relationship. 250 Billion Dollars will be coming back to our Country, and we are now in a great position for a Phase Two start. There has never been anything like this in U.S. history! USMCA NEXT!"
