,DateTime,Text
830,2020-02-09 14:40:00+00:00,"The Dems are crazed, they will do anything. Honesty & truth don’t matter to them. They are badly wounded. Iowa vote count was a disaster for them!"
831,2020-02-09 14:34:25+00:00,"Leading also in New Hampshire and most states. The Fake News hates to report this, but you will see on November 3rd."
832,2020-02-09 04:20:36+00:00,The feeling of many about @MittRomney!
833,2020-02-09 01:56:59+00:00,Thank you to everyone for all of the great reviews I have gotten on my State of the Union Speech. It was an immense honor for me to have presented it to you and the citizens of our very strong and wonderful Country!
834,2020-02-09 01:19:08+00:00,"...But, just like the people of West Virginia will no longer look at weak & pathetic Joe Manchin the same (I got the Pension Bill approved, Manchin couldn’t do it), the wonderful people of Utah will never look at “grandstander” Mitt Romney with anything but contempt & disgust!"
835,2020-02-09 01:19:05+00:00,"Can’t say I mind the fact that the great people of West Virginia are furious at their puppet Democrat Senator, Joe Manchin. They will never forget his phony vote on the Impeachment Hoax. All he had to do is read the Transcripts, sadly, which he wouldn’t understand anyway....."
836,2020-02-09 00:55:20+00:00,Law Enforcement has been notified. Be careful tough guys who you play with!
837,2020-02-09 00:07:31+00:00,"Great lineup on @FoxNews tonight with @JesseBWatters, @JudgeJeanine and &amp; @greggutfeld. All starts at 8:00 P.M. Will be discussing and explaining the Impeachment Hoax!"
838,2020-02-08 23:47:11+00:00,A great coach and a fantastic guy. His endorsement of me in Indiana was a very big deal!
839,2020-02-08 21:08:35+00:00,"Pete Rose played Major League Baseball for 24 seasons, from 1963-1986, and had more hits, 4,256, than any other player (by a wide margin). He gambled, but only on his own team winning, and paid a decades long price. GET PETE ROSE INTO THE BASEBALL HALL OF FAME. It’s Time!"
840,2020-02-08 19:48:10+00:00,Total and complete Endorsement for Debbie Lesko! @RepDLesko Love Arizona.
841,2020-02-08 19:40:14+00:00,Governor Cuomo wanted to see me this weekend. He just canceled. Very hard to work with New York - So stupid. All they do is sue me all the time!
842,2020-02-08 19:01:25+00:00,We will not be touching your Social Security or Medicare in Fiscal 2021 Budget. Only the Democrats will destroy them by destroying our Country’s greatest ever Economy!
843,2020-02-08 18:43:16+00:00,"...the worst weeks ever.” She could have had a much better week if Crazy Nancy, who is the most overrated person in politics (going to lose the House a second time), didn’t bring the phony & corrupt Impeachment Hoax. Dems can’t do anything right, just look at the Iowa vote count!"
844,2020-02-08 18:43:14+00:00,".@RepDebDingell, who called me, tears flowing, to thank me for rolling out the maximum “Red Carpet” for the funeral of her husband, then voted against me on the partisan Impeachmen Hoax, said “everybody (Dems) wants to get out of town. This has been, in my whole career, one of..."
845,2020-02-08 15:30:33+00:00,"The only way to stop the crazed Radical Left, Do Nothing Democrats “is for the Republican Senate to run an offense here”. @LeeSmithDC @IngrahamAngle @FoxNews So true, although the Dems Hoaxes &amp; Witch Hunts have driven up Republican Polls, and mine, mightily!"
846,2020-02-08 15:16:46+00:00,"Crazy Nancy Pelosi’s Impeachment Hoax has lifted Republican Congressional Polls (she lost the House once before!), and my Polls, WAY UP, which was expected, but it has had a great effect on Republican Senate races, including North Carolina, Kentucky, Colorado and Arizona. Thanks!"
847,2020-02-08 15:03:58+00:00,Thank you Iowa for the RECORD vote we just received in the Primary. The Dems were 25% down (although their votes are all fried!).
848,2020-02-08 14:41:09+00:00,"....was given a horrendous report by his superior, the man he reported to, who publicly stated that Vindman had problems with judgement, adhering to the chain of command and leaking information. In other words, “OUT”."
849,2020-02-08 14:41:09+00:00,"Fake News @CNN &amp; MSDNC keep talking about “Lt. Col.” Vindman as though I should think only how wonderful he was. Actually, I don’t know him, never spoke to him, or met him (I don’t believe!) but, he was very insubordinate, reported contents of my “perfect” calls incorrectly, &amp;..."
850,2020-02-08 12:23:26+00:00,Not good!
851,2020-02-08 03:09:12+00:00,
852,2020-02-07 23:26:59+00:00,"After years building up other countries, we are finally rebuilding OUR Country. From our inner cities to our rural communities, the forgotten men and women of America are forgotten NO LONGER! #OpportunityNow"
853,2020-02-07 21:57:25+00:00,"....always continue. Every Republican Senator except Romney, many highly religious people, all very smart, voted against the Impeachment Hoax. @SenCapito was all in (a great person). I was told by many that Manchin was just a puppet for Schumer &amp; Pelosi. That’s all he is!"
854,2020-02-07 21:57:24+00:00,"I was very surprised & disappointed that Senator Joe Manchin of West Virginia voted against me on the Democrat’s totally partisan Impeachment Hoax. No President has done more for the great people of West Virginia than me (Pensions), and that will...."
855,2020-02-07 20:00:51+00:00,"Great to be in Charlotte, North Carolina as we expand and grow this unprecedented economic momentum. Today, we launched a brand new nationwide campaign to revitalize under-served cities and towns across America – it’s called OPPORTUNITY NOW!"
856,2020-02-07 17:51:42+00:00,"Another win just in. Nervous Nancy Pelosi and the Democrats in Congress sued me, thrown out. This one unanimous, in the D.C. Circuit. Witch Hunt!"
857,2020-02-07 16:45:44+00:00,"JOBS, JOBS, JOBS! #PromisesMadePromisesKept "
858,2020-02-07 16:36:42+00:00,Iowa and New Hampshire will not be moved from the Primary Schedule as long as I am President. Great tradition!
859,2020-02-07 16:34:58+00:00,Off to North Carolina!
860,2020-02-07 16:31:56+00:00,"The Democrat Party has given up on counting votes in Iowa. Looks like it all got computer “fried”. Nobody knows who the real winner is. Maybe it’s Sleepy Joe, but it’s not looking that way. They lost millions & millions of dollars, all for NOTHING. But I WON Iowa big!"
861,2020-02-07 13:51:07+00:00,
862,2020-02-07 12:59:58+00:00,"I think they should blame RUSSIA, RUSSIA, RUSSIA again! If they can’t count votes properly, how are they going to run U.S. HealthCare?"
863,2020-02-07 12:55:06+00:00,Welcome back James!
864,2020-02-07 12:47:41+00:00,"Very true, thank you Ted & John. I love Texas!"
865,2020-02-07 12:39:38+00:00,So do I!
866,2020-02-07 12:00:48+00:00,Thank you Charlie!
867,2020-02-07 11:28:13+00:00,"Don’t worry, it won’t happen!"
868,2020-02-07 10:31:23+00:00,"....he will be successful, especially as the weather starts to warm & the virus hopefully becomes weaker, and then gone. Great discipline is taking place in China, as President Xi strongly leads what will be a very successful operation. We are working closely with China to help!"
869,2020-02-07 10:31:22+00:00,"Just had a long and very good conversation by phone with President Xi of China. He is strong, sharp and powerfully focused on leading the counterattack on the Coronavirus. He feels they are doing very well, even building hospitals in a matter of only days. Nothing is easy, but..."
870,2020-02-07 01:17:04+00:00,"“The Senate acquitted President Trump of both charges fabricated by Congressional Democrats, led by Speaker Pelosi and Adam Schiff, to carry out the most egregious and partisan attack against any president in our history - a man they knew to be innocent.” @LouDobbs @FoxBusiness"
871,2020-02-07 01:16:08+00:00,“This President has done more for African Americans in this Country than any President since Lincoln.” @LouDobbs
872,2020-02-06 22:53:27+00:00,
873,2020-02-06 22:32:52+00:00,"Welcome back to Earth, @Astro_Christina, and congratulations on breaking the female record for the longest stay in space! You’re inspiring young women and making the USA proud! Enjoyed speaking with you and @Astro_Jessica on the first all-female spacewalk IN HISTORY last year."
874,2020-02-06 22:11:13+00:00,"Nevada, I hear you on Yucca Mountain and my Administration will RESPECT you! Congress and previous Administrations have long failed to find lasting solutions – my Administration is committed to exploring innovative approaches – I’m confident we can get it done!"
875,2020-02-06 21:13:35+00:00,So true!
876,2020-02-06 18:56:47+00:00,
877,2020-02-06 05:22:52+00:00,"Had failed presidential candidate @MittRomney devoted the same energy and anger to defeating a faltering Barack Obama as he sanctimoniously does to me, he could have won the election. Read the Transcripts!"
878,2020-02-06 05:06:18+00:00,"@nytimes “The Votes Were A Resounding Victory For Mr. Trump.” True, but the Impeachment Hoax was just a continuation of the Radical Left, Do Nothing Democrats corrupt practices!"
879,2020-02-05 23:45:32+00:00,
880,2020-02-05 22:07:04+00:00,I will be making a public statement tomorrow at 12:00pm from the @WhiteHouse to discuss our Country’s VICTORY on the Impeachment Hoax!
881,2020-02-05 21:49:49+00:00,
882,2020-02-05 20:44:31+00:00,
883,2020-02-05 15:22:37+00:00,"“The Democrats want to run a Country, and they can’t run a Caucus.” Brad Blakeman @FoxNews Iowa is a complete disaster for the Dems. They should bring in Mini Mike Bloomberg ASAP!"
884,2020-02-05 13:19:14+00:00,"Thank you Jonathan, and great job!"
885,2020-02-05 12:59:35+00:00,It was a great and triumphant evening for our Country. Thank you for all of the nice remarks and wonderful reviews of my State of the Union Speech. It was my great honor to have done it!
886,2020-02-05 01:02:39+00:00,#SOTU2020
887,2020-02-04 23:52:14+00:00,
888,2020-02-04 15:59:56+00:00,"My Approval Rating in the Republican Party = 95%, a record! Big Iowa win. Approval Rating overall = 53%, a new high. With our great Economy and other major successes, would be 20 points higher without the phony Witch Hunts and Hoaxes???"
889,2020-02-04 15:52:17+00:00,"Market up big today on very good economic news. JOBS, JOBS, JOBS!"
890,2020-02-04 14:34:16+00:00,"The Democrat Party in Iowa really messed up, but the Republican Party did not. I had the largest re-election vote in the history of that great state, by far, beating President Obama’s previous record by a lot. Also, 97% Plus of the vote! Thank you Iowa!"
891,2020-02-04 14:22:48+00:00,"When will the Democrats start blaming RUSSIA, RUSSIA, RUSSIA, instead of their own incompetence for the voting disaster that just happened in the Great State of Iowa?"
892,2020-02-04 13:27:15+00:00,"It is not the fault of Iowa, it is the Do Nothing Democrats fault. As long as I am President, Iowa will stay where it is. Important tradition!"
893,2020-02-04 11:33:23+00:00,"The Democrat Caucus is an unmitigated disaster. Nothing works, just like they ran the Country. Remember the 5 Billion Dollar Obamacare Website, that should have cost 2% of that. The only person that can claim a very big victory in Iowa last night is “Trump”."
894,2020-02-04 04:27:51+00:00,Big WIN for us in Iowa tonight. Thank you!
895,2020-02-04 03:20:08+00:00,Many people do not know what a great guy & fantastic political talent the great Rush Limbaugh is. There is nobody like him. Looking for a speedy recovery for our friend!
896,2020-02-03 20:18:57+00:00,
897,2020-02-03 17:03:03+00:00,Where’s the Whistleblower? Where’s the second Whistleblower? Where’s the Informer? Why did Corrupt politician Schiff MAKE UP my conversation with the Ukrainian President??? Why didn’t the House do its job? And sooo much more!
